Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Daichi Kamada,https://fbref.com/req/202302030/images/headshots/15b287da_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c64.png,MF,CAM,0.772,6668037,92238727,13.1063959237616,24.3799475337355,2,2,13.9,,,,,,,,,,16,,71,17,,41,1.3,,,,,,,5°S-5°N,9.562966885327748,,,,,,6,3,87,26
Eberechi Eze,https://fbref.com/req/202302030/images/headshots/ae4fc6a4_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c65.png,MF,CAM,1.683,6350511,92238727,23.667587245523,44.0254161901096,2,2,25.3,,,,,,,,,,43,,85,51,,116,3.4,,,,,,,20°S-5°S,11.4090497029369,,,,,,1,2,36,13
Cheick Doucouré,https://fbref.com/req/202302030/images/headshots/ce4f40c7_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c66.png,MF,CDM,3.624,4445358,92238727,14.185762070472,49.1689920857208,2,3,5,,4,,11,85.3,,,,,,31,19,1,8,,,,,,,,,5°S-5°N,8.941174432045894,,,,,,5,2,71,22
Jefferson Lerma,https://fbref.com/req/202302030/images/headshots/9b5ce51a_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c67.png,MF,CDM,4.819,4445358,92238727,20.4354773783431,70.8310079142792,2,3,21.6,,31,,34,75.2,,,,,,136,83,9,13,,,,,,,,,20°S-5°S,9.270002876061932,,,,,,2,1,47,17
Caleb Kporha,0,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c68.png,DF,CB,12.8,343533,92238727,60.392899292146,48.9432772070622,3,1,0.1,0,0,1,0,71.4,,,,,,,,,,,,,,,,,,25°S-35°S,14.25079015005973,,,,,,1,1,6,5
Chadi Riad,https://fbref.com/req/202302030/images/headshots/b3b9b8b8_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c69.png,DF,CB,2.696,1905153,92238727,24.3792253660002,19.7572760898526,3,1,1,33.3,0,0,2,85.4,,,,,,,,,,,,,,,,,,25°S-35°S,5.752716441567887,,,,,,4,2,31,9
Chris Richards,https://fbref.com/req/202302030/images/headshots/0a3d6d2b_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c70.png,DF,CB,0.738,3492781,92238727,11.2970473259301,9.15529019760447,3,1,17.4,48.5,35,96,10,81.1,,,,,,,,,,,,,,,,,,35°S-40°S,5.591400995368174,,,,,,9,7,155,90
Joachim Andersen,https://fbref.com/req/202302030/images/headshots/e34fc66d_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c71.png,DF,CB,0.8,5715460,92238727,11.711294025871,9.49100170185339,3,1,11.85,80.8,13,72.5,15,78,,,,,,,,,,,,,,,,,,35°S-40°S,5.796429738149582,,,,,,7,5,148,86
Marc Guéhi,https://fbref.com/req/202302030/images/headshots/d0706b27_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c72.png,DF,CB,1.121,3175256,92238727,13.8560229078233,11.2291209415938,3,1,31,56.5,53,144,24,83.3,,,,,,,,,,,,,,,,,,40°S-60°S,2.265611878181243,,,,,,6,4,112,62
Maxence Lacroix,https://fbref.com/req/202302030/images/headshots/277c49ed_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c73.png,DF,CB,1.291,3175256,92238727,14.9918606334678,12.1496202274376,3,1,29.6,55.1,40,177,49,81.7,,,,,,,,,,,,,,,,,,20°S-25°S,6.590389061624843,,,,,,5,3,98,53
Trevoh Chalobah,https://fbref.com/req/202302030/images/headshots/5515376c_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c74.png,DF,CB,0.76,3175256,92238727,11.4440380904253,9.27441363459603,3,1,9.05,60.2,11,40,13,84.3,,,,,,,,,,,,,,,,,,35°S-40°S,5.664153129903531,,,,,,8,6,152,88
Ben Chilwell,https://fbref.com/req/202302030/images/headshots/d2424d1b_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c75.png,DF,LB,0.482,6870669,92238727,9.39963190407589,30.1941849711119,3,2,1.5,,,,,,3,2,4,1,,,,,,,,,,,,,,20°S-25°S,10.49948713168973,,,,,,10,2,165,31
Tyrick Mitchell,https://fbref.com/req/202302030/images/headshots/5cbd1eb0_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c76.png,DF,LB,1.899,2540205,92238727,27.9570919011294,89.8058150288881,3,2,30.7,,,,,,93,55,82,32,,,,,,,,,,,,,,25°S-35°S,17.33222871012471,,,,,,2,1,22,7
Daniel Muñoz,https://fbref.com/req/202302030/images/headshots/778ef829_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c77.png,DF,RB,1.748,2857730,92238727,25.9795502924102,92.2142844219298,3,3,30.9,,,,,,58,48,107,32,,,,,,,,,,,,,,40°S-60°S,8.167562951032638,,,,,,3,1,28,12
Nathaniel Clyne,https://fbref.com/req/202302030/images/headshots/0442183b_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c78.png,DF,RB,0.362,3175256,92238727,7.82807565873614,27.7857155780702,3,3,5.4,,,,,,7,6,12,2,,,,,,,,,,,,,,35°S-40°S,7.902743637247989,,,,,,11,2,171,43
Dean Henderson,https://fbref.com/req/202302030/images/headshots/e5a76dfe_2022.jpg,Crystal Palace,https://cdn.ssref.net/req/202505011/tlogo/fb/47c64c79.png,GK,GK,4,6350511,92238727,23.1951121621519,360,4,0,33,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,23.79432865692721,10,46.9,2.7,137,67.4,1,1,8,8
Iliman Ndiaye,https://fbref.com/req/202302030/images/headshots/5ed97752_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd31cc.png,MF,CAM,1.186,2857730,94368638,17.9058835277234,61.6771518234075,1,0,23.5,,,,,,,,,,39,,,,,,,,,,,,,5°N-20°N,8.642648130073802,,,,,,3,1,64,18
Armando Broja,https://fbref.com/req/202302030/images/headshots/97220da2_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd32cc.png,FW,ST,0.345,2540205,94368638,6.94000930636724,14.6656050955414,1,1,3.7,,,,,,,,,,8,,,,,,,0,0,26,0.1,-0.1,,35°N-40°N,6.504237288,,,,,,7,4,120,47
Beto,https://fbref.com/req/202302030/images/headshots/ed5c0319_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd33cc.png,FW,ST,0.811,3175256,94368638,17.4743556802016,36.9267515923567,1,1,12.5,,,,,,,,,,8,,,,,,,0,6,58,6.1,-0.1,,20°N-35°N,5.517815716,,,,,,4,2,67,24
Dominic Calvert-Lewin,https://fbref.com/req/202302030/images/headshots/59e6e5bf_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd34cc.png,FW,ST,0.858,6350511,94368638,18.5368326749874,39.171974522293,1,1,17.5,,,,,,,,,,8,,,,,,,1,3,105,6.1,-3.1,,20°N-35°N,5.853310333,,,,,,2,1,60,22
Youssef Chermiti,https://fbref.com/req/202302030/images/headshots/890f108d_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd35cc.png,FW,ST,0.65,1905153,94368638,13.8348068257223,29.2356687898089,1,1,0.2,,,,,,,,,,0,,,,,,,0,0,4,0.1,-0.1,,60°N-70°N,13.98058252,,,,,,5,3,86,34
Dwight McNeil,https://fbref.com/req/202302030/images/headshots/fc15fb84_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd36cc.png,FW,LW,1.425,1587628,94368638,31.3543742929361,84.3588443993918,1,2,12.9,,,,,,,,,,29,,,,,,,4,3,66,0.9,2.1,,20°N-35°N,12.3664462441489,,,,,,1,1,17,3
Jack Harrison,https://fbref.com/req/202302030/images/headshots/aa849a12_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd37cc.png,FW,LW,0.624,5715460,94368638,13.2470535945642,35.6411556006082,1,2,20.3,,,,,,,,,,29,,,,,,,0,1,114,3.3,-2.3,,60°N-70°N,16.7269267364415,,,,,,6,2,91,30
Abdoulaye Doucouré,https://fbref.com/req/202302030/images/headshots/02b29014_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd38cc.png,MF,CM,1.253,8255665,94368638,18.6826121979298,53.0748300729419,2,1,25.9,,,,,,,,,,22,,74,26,,53,1.2,,,,,,,5°N-20°N,5.265914996801445,,,,,,2,1,51,20
James Garner,https://fbref.com/req/202302030/images/headshots/4e015693_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd39cc.png,MF,CM,0.779,1905153,94368638,13.1875466803503,37.4640757793035,2,1,12.7,,,,,,,,,,12,,33,11,,28,1.2,,,,,,,5°N-20°N,3.717065852427778,,,,,,4,2,85,42
Orel Mangala,https://fbref.com/req/202302030/images/headshots/a572e291_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd40cc.png,MF,CM,0.536,3175256,94368638,10.3704561301988,29.4610941477547,2,1,14,,,,,,,,,,6,,34,8,,24,0.6,,,,,,,5°S-5°N,4.435912921325375,,,,,,5,3,104,55
Jesper Lindstrøm,https://fbref.com/req/202302030/images/headshots/37dc1a48_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd41cc.png,MF,CAM,1.102,3435334,94368638,16.9320744486587,58.3228481765925,2,2,13.8,,,,,,,,,,19,,25,19,,46,2,,,,,,,5°S-5°N,12.35433968226677,,,,,,3,2,55,20
Idrissa Gana Gueye,https://fbref.com/req/202302030/images/headshots/72c812f3_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd42cc.png,MF,CDM,5.149,7620614,94368638,22.1613401830272,83.4705773554071,2,3,29.1,,43,,38,86.6,,,,,,170,122,19,70,,,,,,,,,20°S-5°S,10.0528939662434,,,,,,1,1,40,15
Tim Iroegbunam,https://fbref.com/req/202302030/images/headshots/84c5ceea_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd43cc.png,MF,CDM,2.766,1270102,94368638,9.69851877829334,36.5294226445929,2,3,6.3,,16,,15,72.7,,,,,,47,14,3,13,,,,,,,,,5°S-5°N,6.112900223365163,,,,,,6,2,109,28
Jake O'Brien,https://fbref.com/req/202302030/images/headshots/25f2ef01_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd44cc.png,DF,CB,0.738,2222679,94368638,11.2970473259301,11.3342052188901,3,1,13.5,58.5,14,75,3,75.4,,,,,,,,,,,,,,,,,,20°S-25°S,4.96615723329642,,,,,,8,5,155,90
James Tarkowski,https://fbref.com/req/202302030/images/headshots/15ea812b_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd45cc.png,DF,CB,1.944,6350511,94368638,19.3548137796198,19.4184750247165,3,1,32.5,75.6,57,213,41,81,,,,,,,,,,,,,,,,,,40°S-60°S,3.164724559912069,,,,,,4,2,56,23
Jarrad Branthwaite,https://fbref.com/req/202302030/images/headshots/c1949191_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd46cc.png,DF,CB,1.211,2222679,94368638,14.4573487625763,14.5049014196827,3,1,24.1,58.5,28,172,23,81.2,,,,,,,,,,,,,,,,,,35°S-40°S,7.155571887878106,,,,,,5,3,104,56
Mason Holgate,https://fbref.com/req/202302030/images/headshots/d0042ab9_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd47cc.png,DF,CB,23.901,4765042,94368638,61.7371103108508,61.9401740734789,3,1,0.1,0,0,0,0,100,,,,,,,,,,,,,,,,,,25°S-35°S,14.56798090210979,,,,,,1,1,2,1
Michael Keane,https://fbref.com/req/202302030/images/headshots/c5b7c315_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd48cc.png,DF,CB,0.957,5080409,94368638,12.7602735724957,12.8022442632317,3,1,9.5,60,11,55,10,81.6,,,,,,,,,,,,,,,,,,20°S-25°S,5.609388282851451,,,,,,7,4,133,77
Ashley Young,https://fbref.com/req/202302030/images/headshots/be927d03_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd49cc.png,DF,LB,1.596,2540205,94368638,23.9889123816465,54.89070136,3,2,17.6,,,,,,63,19,50,24,,,,,,,,,,,,,,25°S-35°S,14.87212322999315,,,,,,3,2,32,9
Vitaliy Mykolenko,https://fbref.com/req/202302030/images/headshots/30d4a2e5_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd50cc.png,DF,LB,1.937,3683297,94368638,28.4547513788203,65.10929864,3,2,29.2,,,,,,80,29,54,23,,,,,,,,,,,,,,40°S-60°S,11.9791968719256,,,,,,2,1,19,6
Nathan Patterson,https://fbref.com/req/202302030/images/headshots/230f0471_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd51cc.png,DF,RB,0.854,1778143,94368638,14.2714562646291,78.1420148511687,3,3,2.3,,,,,,7,4,4,2,,,,,,,,,,,,,,20°S-25°S,12.08741096710681,,,,,,6,1,106,28
Séamus Coleman,https://fbref.com/req/202302030/images/headshots/0420d84f_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd52cc.png,DF,RB,0.348,3492781,94368638,7.64472743011317,41.8579851488313,3,3,2.2,,,,,,3,1,2,1,,,,,,,,,,,,,,20°S-25°S,6.474809610586977,,,,,,9,2,173,44
Jordan Pickford,https://fbref.com/req/202302030/images/headshots/4806ec67_2022.jpg,Everton,https://cdn.ssref.net/req/202505011/tlogo/fb/d3fd53cc.png,GK,GK,4,7938139,94368638,23.1951121621519,360,4,0,33,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,19.59099020393683,10,50.1,1.9,272,70.8,1,1,8,8
Raúl Jiménez,https://fbref.com/req/202302030/images/headshots/b561db50_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962109.png,FW,ST,1.368,6350511,90383648,30.0658383630894,74.1291221551324,1,1,21.8,,,,,,,,,,16,,,,,,,3,10,111,10.4,-0.4,,20°N-35°N,9.493783832,,,,,,1,1,20,10
Rodrigo Muniz,https://fbref.com/req/202302030/images/headshots/a755db8c_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962110.png,FW,ST,0.861,476288,90383648,18.6046503555057,45.8708778448676,1,1,10.7,,,,,,,,,,4,,,,,,,1,8,31,5.8,2.2,,20°N-35°N,5.874724883,,,,,,5,2,58,20
Willian,https://fbref.com/req/202302030/images/headshots/8b9ebd03_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962111.png,FW,LW,0.494,6126483,90383648,10.3082874387735,120,1,2,1.8,,,,,,,,,,5,,,,,,,0,0,17,0.1,-0.1,,60°N-70°N,13.0161750713606,,,,,,6,1,108,35
Adama Traoré,https://fbref.com/req/202302030/images/headshots/9a28eba4_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962112.png,FW,RW,1.301,4127832,90383648,28.5512434981819,47.3625,1,3,16.8,,,,,,,,,,39,,,,,,,5,2,138,3.8,-1.8,,40°N-60°N,15.32611993123675,,,,,,2,1,26,6
Harry Wilson,https://fbref.com/req/202302030/images/headshots/c6dc9ecd_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962113.png,FW,RW,0.932,2222679,90383648,20.2096687944375,33.525,1,3,9.3,,,,,,,,,,17,,,,,,,1,5,71,3.2,1.8,,40°N-60°N,10.84841743351196,,,,,,4,3,51,12
Reiss Nelson,https://fbref.com/req/202302030/images/headshots/c5bdb6e3_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962114.png,FW,RW,1.081,6350511,90383648,23.5779469268438,39.1125,1,3,5.4,,,,,,,,,,25,,,,,,,1,1,63,1.1,-0.1,,20°N-35°N,11.74659784138903,,,,,,3,2,39,9
Saša Lukić,https://fbref.com/req/202302030/images/headshots/c6e8cf1f_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962115.png,MF,CM,0.626,4000822,90383648,11.4138230006253,56.9625301579876,2,1,21.8,,,,,,,,,,35,,81,21,,46,1.3,,,,,,,5°S-5°N,4.882208101026352,,,,,,7,2,98,50
Tom Cairney,https://fbref.com/req/202302030/images/headshots/a8748947_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962116.png,MF,CM,0.731,1905153,90383648,12.6310843494562,63.0374698420124,2,1,5.2,,,,,,,,,,15,,47,9,,25,1,,,,,,,5°N-20°N,3.560220369453239,,,,,,6,1,91,44
Alex Iwobi,https://fbref.com/req/202302030/images/headshots/6ca5ec4b_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962117.png,MF,CAM,1.791,5080409,90383648,24.9196274900348,54.058053809649,2,2,28.4,,,,,,,,,,91,,181,52,,111,6.3,,,,,,,5°N-20°N,12.02797793224939,,,,,,3,1,31,12
Andreas Pereira,https://fbref.com/req/202302030/images/headshots/6639e500_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962118.png,MF,CAM,1.149,3175256,90383648,17.4769438143259,37.9126682178875,2,2,19.4,,,,,,,,,,33,,97,53,,95,4,,,,,,,5°S-5°N,12.75189883819445,,,,,,4,2,54,19
Emile Smith Rowe,https://fbref.com/req/202302030/images/headshots/17695062_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962119.png,MF,CAM,0.756,3810307,90383648,12.9209084801302,28.0292779724635,2,2,20.3,,,,,,,,,,38,,116,18,,63,1.7,,,,,,,5°S-5°N,9.427627598203394,,,,,,5,3,88,27
Harrison Reed,https://fbref.com/req/202302030/images/headshots/803ae100_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962120.png,MF,CDM,8.047,3175256,90383648,37.0717488380403,71.7218699028815,2,3,1,,1,,1,72.2,,,,,,10,4,1,3,,,,,,,,,5°N-20°N,16.6785572437628,,,,,,1,1,6,4
Sander Berge,https://fbref.com/req/202302030/images/headshots/d0b6129f_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962121.png,MF,CDM,5.683,3492781,90383648,24.9540999942433,48.2781300971185,2,3,20.9,,25,,20,90.9,,,,,,112,99,17,28,,,,,,,,,5°N-20°N,11.22683440262995,,,,,,2,2,30,12
Calvin Bassey,https://fbref.com/req/202302030/images/headshots/a36524bf_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962122.png,DF,CB,2.375,2857730,90383648,22.2344964840479,39.8682169463068,3,1,29.2,55.9,37,93,16,89.4,,,,,,,,,,,,,,,,,,40°S-60°S,3.635584299676331,,,,,,3,2,38,13
Issa Diop,https://fbref.com/req/202302030/images/headshots/a712ca2b_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962123.png,DF,CB,1.562,4445358,90383648,16.8025195961128,30.1282512506188,3,1,14.9,62.5,10,72,9,87.5,,,,,,,,,,,,,,,,,,25°S-35°S,3.964856523912742,,,,,,4,3,76,37
Jorge Cuenca,https://fbref.com/req/202302030/images/headshots/0abc51f2_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962124.png,DF,CB,3.221,1587628,90383648,27.8869595187258,50.0035318030744,3,1,2.9,66.7,3,21,2,83.6,,,,,,,,,,,,,,,,,,40°S-60°S,4.559824067287843,,,,,,2,1,24,8
Antonee Robinson,https://fbref.com/req/202302030/images/headshots/289601e6_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962125.png,DF,LB,2.405,3175256,90383648,34.5838207356453,94.4393552107907,3,2,31.2,,,,,,152,109,83,55,,,,,,,,,,,,,,25°S-35°S,21.4405236703444,,,,,,1,1,10,3
Ryan Sessegnon,https://fbref.com/req/202302030/images/headshots/6aa3e78b_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962126.png,DF,LB,0.479,2857730,90383648,9.36034299794239,25.5606447892093,3,2,2.7,,,,,,3,7,7,3,,,,,,,,,,,,,,20°S-25°S,10.45560101268243,,,,,,7,2,166,32
Kenny Tete,https://fbref.com/req/202302030/images/headshots/77d7c96f_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962127.png,DF,RB,0.711,3175256,90383648,12.3986850722659,61.7613831249981,3,3,14.1,,,,,,19,33,41,17,,,,,,,,,,,,,,20°S-25°S,10.50124101852512,,,,,,5,1,139,34
Timothy Castagne,https://fbref.com/req/202302030/images/headshots/197640fd_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962128.png,DF,RB,0.657,4127832,90383648,11.691484761863,58.2386168750019,3,3,17.9,,,,,,37,17,46,15,,,,,,,,,,,,,,20°S-25°S,9.90226775122846,,,,,,6,2,149,36
Bernd Leno,https://fbref.com/req/202302030/images/headshots/2628fd2b_2022.jpg,Fulham,https://cdn.ssref.net/req/202505011/tlogo/fb/fd962129.png,GK,GK,3.953,8255665,90383648,22.9347324565381,360,4,0,32,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,19.37106903147936,5,23.5,-2.2,115,68.2,1,1,10,10
Conor Chaplin,https://fbref.com/req/202302030/images/headshots/4ec55b87_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74092de.png,MF,CAM,1.397,952577,45209002,20.3519991906122,39.2473417564349,1,0,6.9,,,,,,,,,,7,,,,,,,,,,,,,20°S-5°S,9.81075797507618,,,,,,4,2,50,17
Julio Enciso,https://fbref.com/req/202302030/images/headshots/9cfbad36_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74093de.png,MF,CAM,2.152,1030600,45209002,29.1046879369677,56.1262617730185,1,0,4.45,,,,,,,,,,11.5,,,,,,,,,,,,,20°S-5°S,14.03002459932389,,,,,,2,1,23,5
Ali Al Hamadi,https://fbref.com/req/202302030/images/headshots/8450467d_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74094de.png,FW,ST,0.543,635051,45209002,11.4159762205715,20.3151190077104,1,1,1.5,,,,,,,,,,3,,,,,,,0,0,14,0.4,-0.4,,35°N-40°N,10.69915254,,,,,,7,3,104,39
George Hirst,https://fbref.com/req/202302030/images/headshots/78e87179_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74095de.png,FW,ST,0.812,1746391,45209002,17.4969615737076,31.1364398256788,1,1,4.1,,,,,,,,,,1,,,,,,,1,2,23,1.2,0.8,,40°N-60°N,5.800287267,,,,,,5,2,66,23
Liam Delap,https://fbref.com/req/202302030/images/headshots/dd897ee7_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74096de.png,FW,ST,1.742,1270102,45209002,38.5204425343641,68.5484411666108,1,1,26,,,,,,,,,,42,,,,,,,2,12,101,9,3,,20°N-35°N,12.1634644,,,,,,1,1,8,3
Jack Clarke,https://fbref.com/req/202302030/images/headshots/e16932d8_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74097de.png,FW,LW,0.75,1587628,45209002,16.0953961763305,72.6530612244898,1,2,10.7,,,,,,,,,,17,,,,,,,4,0,47,1,-1,,35°N-40°N,19.0416759527524,,,,,,6,1,74,25
Nathan Broadhead,0,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74098de.png,FW,LW,0.502,381031,45209002,10.4891345868221,47.3469387755102,1,2,6.7,,,,,,,,,,14,,,,,,,0,1,27,1.5,-0.5,,60°N-70°N,13.2445290199809,,,,,,8,2,106,33
Chiedozie Ogbene,https://fbref.com/req/202302030/images/headshots/788c0277_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74099de.png,FW,RW,0.204,1587628,45209002,3.75257832200965,18.1255686988171,1,3,2.6,,,,,,,,,,2,,,,,,,0,0,15,0,0,,35°N-40°N,5.128733264675579,,,,,,9,2,131,31
Omari Hutchinson,https://fbref.com/req/202302030/images/headshots/bd9553e6_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74100de.png,FW,RW,0.971,381031,45209002,21.0912986411747,101.874431301183,1,3,24.7,,,,,,,,,,35,,,,,,,2,3,131,2.3,0.7,,20°N-35°N,10.50774284373534,,,,,,3,1,48,11
Jack Taylor,https://fbref.com/req/202302030/images/headshots/48eed8d5_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74101de.png,MF,CM,1.686,635051,45209002,23.7023661412039,56.4708622702998,2,1,6.2,,,,,,,,,,8,,37,5,,18,0.7,,,,,,,5°N-20°N,6.680791957801022,,,,,,1,1,35,12
Jens Cajuste,https://fbref.com/req/202302030/images/headshots/928a4a61_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74102de.png,MF,CM,1.414,2404734,45209002,20.5490795994705,48.9581604186706,2,1,18.8,,,,,,,,,,20,,45,11,,30,0.6,,,,,,,20°S-5°S,5.883465006696481,,,,,,2,2,46,17
Massimo Luongo,https://fbref.com/req/202302030/images/headshots/967ac6e1_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74103de.png,MF,CM,0.169,635051,45209002,6.11583789190413,14.5709773110296,2,1,2,,,,,,,,,,0,,5,0,,0,0,,,,,,,5°S-5°N,2.616020355211605,,,,,,6,3,124,64
Sammie Szmodics,https://fbref.com/req/202302030/images/headshots/39944392_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74104de.png,MF,CAM,0.743,1587628,45209002,12.7701999321797,24.6263964705466,2,2,10.9,,,,,,,,,,8,,18,4,,9,0.5,,,,,,,5°S-5°N,9.317664427414885,,,,,,4,3,89,28
Kalvin Phillips,https://fbref.com/req/202302030/images/headshots/4f565d77_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74105de.png,MF,CDM,2.809,10306004,45209002,9.92340393163096,46.3083977128126,2,3,13.5,,35,,19,79.3,,,,,,68,49,5,19,,,,,,,,,5°S-5°N,6.254643569487852,,,,,,5,2,107,27
Sam Morsy,https://fbref.com/req/202302030/images/headshots/a23c0949_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74106de.png,MF,CDM,3.931,1905153,45209002,15.7913374675569,73.6916022871875,2,3,24.9,,27,,26,86.6,,,,,,127,100,16,32,,,,,,,,,5°N-20°N,7.104513117491942,,,,,,3,1,63,20
