Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Fabio Carvalho,https://fbref.com/req/202302030/images/headshots/966e28d0_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051876.png,MF,CAM,0.503,2540205,54793585,9.98788827770909,25.8846343499758,2,2,5.1,,,,,,,,,,3.0,,17.0,4.0,,10.0,0.6,,,,,,,,,,,,,,5,2,105,31
Mikkel Damsgaard,https://fbref.com/req/202302030/images/headshots/215f3907_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051877.png,MF,CAM,2.774,1905153,54793585,36.3155123081374,94.1153656500242,2,2,27.7,,,,,,,,,,42.0,,204.0,55.0,,109.0,5.9,,,,,,,,,,,,,,1,1,7,2
Christian Nørgaard,https://fbref.com/req/202302030/images/headshots/df0a4c90_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051878.png,MF,CDM,6.54,2222679,54793585,29.436113399135,120.0,2,3,26.3,,47.0,,42.0,81.7,,,,,,173.0,122.0,15.0,44.0,,,,,,,,,,,,,,,,2,1,15,8
Ben Mee,https://fbref.com/req/202302030/images/headshots/8df7a2fb_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051879.png,DF,CB,2.188,3492781,54793585,20.985074985839,33.3417399794614,3,1,2.0,50.0,3.0,7.0,4.0,77.5,,,,,,,,,,,,,,,,,,,,,,,,,3,1,43,14
Ethan Pinnock,https://fbref.com/req/202302030/images/headshots/e541326e_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051880.png,DF,CB,1.044,1905153,54793585,13.3415552320902,21.1974780061616,3,1,21.3,59.4,29.0,142.0,24.0,85.6,,,,,,,,,,,,,,,,,,,,,,,,,5,3,118,67
Kristoffer Ajer,https://fbref.com/req/202302030/images/headshots/a8c0acb7_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051881.png,DF,CB,0.694,2540205,54793585,11.0030657969398,17.4820132416031,3,1,15.4,55.1,17.0,49.0,12.0,78.2,,,,,,,,,,,,,,,,,,,,,,,,,7,5,157,92
Nathan Collins,https://fbref.com/req/202302030/images/headshots/a8c19eb8_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051882.png,DF,CB,1.579,1905153,54793585,16.9161033686773,26.8768312891296,3,1,33.0,64.4,68.0,196.0,31.0,85.8,,,,,,,,,,,,,,,,,,,,,,,,,4,2,73,34
Sepp van den Berg,https://fbref.com/req/202302030/images/headshots/7bf9400b_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051883.png,DF,CB,1.035,1270102,54793585,13.2814226466149,21.1019374836444,3,1,23.7,56.0,47.0,115.0,19.0,83.9,,,,,,,,,,,,,,,,,,,,,,,,,6,4,121,68
Jayden Meghoma,https://fbref.com/req/202302030/images/headshots/07382f6c_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051884.png,DF,LB,0.0,952577,54793585,3.08721431862791,60.0,3,2,0.1,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8,1,178,38
Rico Henry,https://fbref.com/req/202302030/images/headshots/8a3c1dc7_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051885.png,DF,LB,0.0,2222679,54793585,3.08721431862791,60.0,3,2,0.2,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8,1,178,38
Mads Roerslev,https://fbref.com/req/202302030/images/headshots/57c94db2_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051886.png,DF,RB,3.472,1270102,54793585,48.5575750171245,47.5428268995942,3,3,12.2,,,,,,31.0,17.0,18.0,13.0,,,,,,,,,,,,,,,,,,,,,2,2,7,2
Michael Kayode,https://fbref.com/req/202302030/images/headshots/e19660a8_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051887.png,DF,RB,5.415,2061201,54793585,74.0036898895839,72.4571731004058,3,3,1.4,,,,,,5.0,3.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,1,1,1,1
Mark Flekken,https://fbref.com/req/202302030/images/headshots/a92ab7be_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051888.png,GK,GK,2.757,1905153,54793585,16.3088999477265,99.8413231526573,4,0,31.4,,,,,,,,,,,,,,,,,,,,,,,,,5.0,34.1,1.5,223.0,73.3,2,2,16,16
Hákon Rafn Valdimarsson,https://fbref.com/req/202302030/images/headshots/57a34cf4_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051889.png,GK,GK,7.484,635051,54793585,42.4964503399943,260.158676847343,4,0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,42.6,-0.4,15.0,50.0,1,1,3,3
Danny Welbeck,https://fbref.com/req/202302030/images/headshots/ce5143da_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b9.png,FW,ST,0.75,3810307,80489884,16.0953961763305,38.0748663101604,1,1,19.6,,,,,,,,,,20.0,,,,,,,4.0,9.0,77.0,8.0,1.0,,,,,,,,,3,2,74,27
Georginio Rutter,https://fbref.com/req/202302030/images/headshots/c64c01fc_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b10.png,FW,ST,0.6,4762884,80489884,12.7045121504182,30.0534759358289,1,1,18.4,,,,,,,,,,36.0,,,,,,,3.0,5.0,79.0,4.6,0.4,,,,,,,,,5,3,96,37
João Pedro,https://fbref.com/req/202302030/images/headshots/e8832875_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b11.png,FW,ST,1.008,3175256,80489884,21.9277167008998,51.8716577540107,1,1,21.6,,,,,,,,,,39.0,,,,,,,6.0,10.0,128.0,8.9,1.1,,,,,,,,,2,1,44,17
Jeremy Sarmiento,https://fbref.com/req/202302030/images/headshots/ac0d576d_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b12.png,FW,LW,0.2,1361441,80489884,3.66215474798532,11.4420247204238,1,2,0.1,,,,,,,,,,0.0,,,,,,,0.0,0.0,2.0,0.0,0.0,,,,,,,,,8,3,132,45
Kaoru Mitoma,https://fbref.com/req/202302030/images/headshots/74618572_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b13.png,FW,LW,1.162,5080409,80489884,25.4090243008364,79.3878752207181,1,2,27.7,,,,,,,,,,76.0,,,,,,,3.0,8.0,274.0,8.2,-0.2,,,,,,,,,1,1,34,11
Simon Adingra,https://fbref.com/req/202302030/images/headshots/4dcec659_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b14.png,FW,LW,0.451,793814,80489884,9.33623401801196,29.1701000588582,1,2,9.2,,,,,,,,,,17.0,,,,,,,1.0,2.0,105.0,2.2,-0.2,,,,,,,,,6,2,114,36
Brajan Gruda,https://fbref.com/req/202302030/images/headshots/ae9b998d_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b15.png,FW,RW,0.346,3175256,80489884,6.96261519987332,40.7497243660419,1,3,5.5,,,,,,,,,,16.0,,,,,,,1.0,0.0,46.0,0.4,-0.4,,,,,,,,,7,2,119,28
Yankuba Minteh,0,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b16.png,FW,RW,0.637,2540205,80489884,13.5409302101432,79.2502756339581,1,3,16.3,,,,,,,,,,17.0,,,,,,,4.0,5.0,154.0,3.7,1.3,,,,,,,,,4,1,89,20
Diego Gómez,0,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b17.png,MF,CM,0.957,1717667,80489884,15.2510944907494,9.33969585699173,2,1,4.8,,,,,,,,,,3.0,,18.0,5.0,,12.0,0.8,,,,,,,,,,,,,,7,6,66,30
Jack Hinshelwood,https://fbref.com/req/202302030/images/headshots/e98211e7_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b18.png,MF,CM,1.156,635051,80489884,17.5580945709146,10.7524914503748,2,1,17.7,,,,,,,,,,18.0,,55.0,12.0,,30.0,1.4,,,,,,,,,,,,,,6,5,53,22
Jakub Moder,https://fbref.com/req/202302030/images/headshots/f230bc30_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b19.png,MF,CM,22.8,635051,80489884,100.0,61.2395121062084,2,1,0.1,,,,,,,,,,3.0,,4.0,3.0,,4.0,0.5,,,,,,,,,,,,,,1,1,1,1
James Milner,https://fbref.com/req/202302030/images/headshots/2f90f6b8_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b20.png,MF,CM,1.173,3810307,80489884,17.7551749797729,10.8731825312165,2,1,1.9,,,,,,,,,,1.0,,10.0,4.0,,8.0,0.2,,,,,,,,,,,,,,5,4,52,21
Matt O'Riley,https://fbref.com/req/202302030/images/headshots/fb495bb8_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b21.png,MF,CM,1.432,3175256,80489884,20.7577529735558,12.7119466452175,2,1,7.5,,,,,,,,,,11.0,,29.0,13.0,,29.0,1.3,,,,,,,,,,,,,,3,3,45,16
Yasin Ayari,https://fbref.com/req/202302030/images/headshots/f173303a_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b22.png,MF,CM,1.766,508041,80489884,24.6298033593608,15.0831714099911,2,1,18.3,,,,,,,,,,23.0,,65.0,26.0,,52.0,2.3,,,,,,,,,,,,,,2,2,32,11
Carlos Baleba,https://fbref.com/req/202302030/images/headshots/a1390d2f_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b23.png,MF,CDM,4.572,793814,80489884,19.1436952184735,72.2707208827658,2,3,24.7,,42.0,,39.0,87.5,,,,,,163.0,108.0,20.0,37.0,,,,,,,,,,,,,,,,4,1,49,18
Mats Wieffer,https://fbref.com/req/202302030/images/headshots/4876c9ab_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b24.png,MF,CDM,3.329,3810307,80489884,12.6429453208301,47.7292791172342,2,3,6.7,,11.0,,9.0,86.6,,,,,,50.0,40.0,11.0,16.0,,,,,,,,,,,,,,,,8,2,90,25
Adam Webster,https://fbref.com/req/202302030/images/headshots/c40b6180_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b25.png,DF,CB,1.492,3492781,80489884,16.3348217090827,16.1784055652038,3,1,6.9,81.0,12.0,28.0,14.0,85.6,,,,,,,,,,,,,,,,,,,,,,,,,4,3,85,44
Eiran Cashin,https://fbref.com/req/202302030/images/headshots/f557c3b8_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b26.png,DF,CB,19.902,1030600,80489884,61.2528746686744,60.6663400478621,3,1,0.2,66.7,0.0,2.0,0.0,82.1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3
Igor,https://fbref.com/req/202302030/images/headshots/a4e85758_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b27.png,DF,CB,1.033,2857730,80489884,13.2680598498426,13.1410098706369,3,1,10.0,57.1,23.0,39.0,4.0,92.1,,,,,,,,,,,,,,,,,,,,,,,,,8,5,122,69
Jan Paul van Hecke,https://fbref.com/req/202302030/images/headshots/4fd08daa_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b28.png,DF,CB,1.578,1905153,80489884,16.9094219702911,16.7475036691967,3,1,28.9,60.3,32.0,128.0,23.0,87.9,,,,,,,,,,,,,,,,,,,,,,,,,3,2,74,35
Lewis Dunk,https://fbref.com/req/202302030/images/headshots/282f75f3_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b29.png,DF,CB,1.052,5080409,80489884,13.3950064191793,13.2667408471005,3,1,21.1,62.7,24.0,69.0,12.0,90.8,,,,,,,,,,,,,,,,,,,,,,,,,7,4,117,66
Ferdi Kadioglu,https://fbref.com/req/202302030/images/headshots/66c52a77_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b30.png,DF,LB,0.362,5556698,80489884,7.82807565873614,25.6128353844666,3,2,4.3,,,,,,9.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,9,2,171,34
Pervis Estupiñán,https://fbref.com/req/202302030/images/headshots/d38fdf53_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b31.png,DF,LB,1.967,3175256,80489884,28.8476404401552,94.3871646155334,3,2,22.7,,,,,,103.0,53.0,51.0,46.0,,,,,,,,,,,,,,,,,,,,,2,1,15,5
Joël Veltman,https://fbref.com/req/202302030/images/headshots/dad4b285_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b32.png,DF,RB,0.971,3175256,80489884,15.8037236038353,62.1102624860315,3,3,18.3,,,,,,23.0,29.0,42.0,22.0,,,,,,,,,,,,,,,,,,,,,5,1,93,24
Tariq Lamptey,https://fbref.com/req/202302030/images/headshots/f4e433d4_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b33.png,DF,RB,0.889,2222679,80489884,14.7298268361865,57.8897375139685,3,3,8.5,,,,,,24.0,25.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,,6,2,100,25
Jason Steele,https://fbref.com/req/202302030/images/headshots/28300a16_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b34.png,GK,GK,5.437,1270102,80489884,31.1560831614514,234.118460094274,4,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.6,-0.5,7.0,75.0,1,1,6,6
Bart Verbruggen,https://fbref.com/req/202302030/images/headshots/cf134113_2022.jpg,Brighton,https://cdn.ssref.net/req/202505011/tlogo/fb/d07537b35.png,GK,GK,2.837,2222679,80489884,16.7520994466436,125.881539905726,4,0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,25.3,-6.1,105.0,63.7,2,2,15,15
Cole Palmer,https://fbref.com/req/202302030/images/headshots/dc7f8a28_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d9bb.png,FW,CAM,2.442,8255665,227419141,32.4666478527864,86.1465072527111,1,0,29.5,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,1,1,15,3
João Félix,https://fbref.com/req/202302030/images/headshots/8aafd64f_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d10bb.png,FW,CAM,0.742,8255665,227419141,12.7586069669528,33.8534927472889,1,0,4.1,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,5,2,95,29
Christopher Nkunku,https://fbref.com/req/202302030/images/headshots/7c56da38_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d11bb.png,FW,ST,0.452,12383497,227419141,9.35883991151804,42.7171109200344,1,1,10.2,,,,,,,,,,16.0,,,,,,,2.0,3.0,68.0,4.8,-1.8,,,,,,,,,8,2,113,45
Marc Guiu,https://fbref.com/req/202302030/images/headshots/d3d774cc_2022.jpg,Chelsea,https://cdn.ssref.net/req/202505011/tlogo/fb/cff3d12bb.png,FW,ST,0.038,3175256,227419141,0.0,0.0,1,1,0.8,,,,,,,,,,0.0,,,,,,,0.0,0.0,3.0,0.0,0.0,,,,,,,,,10,3,138,54
